# time(s)	globalX	globalY	globalZ	magX	magY	magZ	gyroAngle	pitch	floorLabel
43.08	0.5290	0.0645	-0.6487	19.76	-6.59	-41.13	68.63	-1.24	ground
43.10	0.6281	0.3103	-1.1142	21.96	-5.60	-38.70	68.61	1.32	ground
43.12	-0.4983	0.3815	-1.6151	19.78	-4.24	-40.57	68.67	3.22	ground
43.14	-0.1063	0.0849	-2.1623	19.89	-5.34	-39.08	68.68	2.56	ground
43.16	-0.3103	-0.0344	-2.2111	20.84	-5.23	-38.84	68.65	2.67	ground
43.18	0.2965	0.2684	-2.5783	20.02	-4.09	-39.40	68.70	0.34	ground
43.20	0.0860	-0.2712	-2.5733	19.79	-5.81	-40.69	68.73	-0.28	ground
43.22	-0.1910	-0.2154	-2.5379	20.93	-5.09	-40.34	68.71	0.82	ground
43.24	0.0218	-0.0160	-1.9803	20.47	-6.51	-42.68	68.76	-2.29	ground
43.26	-0.1432	-0.5224	-1.7488	20.29	-4.68	-40.12	68.80	3.34	ground
43.28	0.4843	0.2483	-1.3274	19.86	-4.77	-39.20	68.87	-4.59	ground
43.30	0.1641	-0.2889	-0.7332	19.65	-4.20	-40.24	68.92	-1.51	ground
43.32	0.2009	-0.1414	0.0463	20.92	-6.15	-40.59	68.91	-0.11	ground
43.34	-0.8001	-0.0640	-0.0681	19.66	-5.19	-40.30	68.84	1.41	ground
43.36	-0.0200	0.0118	0.6318	21.23	-6.28	-38.78	68.86	1.97	ground
43.38	0.6250	-0.1031	1.1666	18.95	-5.25	-40.05	68.88	4.47	ground
43.40	0.3978	-0.0202	1.5837	21.43	-3.52	-38.14	68.90	0.23	ground
43.42	-0.5541	-0.0179	1.9149	20.47	-5.32	-40.57	68.76	-2.15	ground
43.44	-0.0940	-0.1341	2.2909	19.03	-6.37	-39.78	68.80	-0.44	ground
43.46	-0.3605	-0.2320	2.2937	20.51	-5.68	-40.43	68.76	-0.96	ground
43.48	0.5133	0.3244	2.5406	19.35	-6.61	-37.93	68.81	1.56	ground
43.50	0.0733	-0.6313	2.3854	20.03	-6.30	-39.82	68.90	-3.20	ground
43.52	-0.2303	-0.0617	2.2160	19.51	-4.33	-37.87	68.90	-0.53	ground
43.54	0.0102	-0.1407	1.8769	19.87	-6.45	-40.42	68.93	4.87	ground
43.56	-0.7822	0.1256	1.4564	20.94	-4.69	-38.47	68.94	0.54	ground
43.58	-0.3255	-0.4363	0.8056	20.52	-4.97	-39.88	68.98	-3.16	ground
43.60	0.0109	-0.1499	0.6315	18.87	-5.53	-39.16	68.99	-1.02	ground
43.62	0.2537	-0.0307	-0.2157	18.93	-4.77	-41.22	68.98	-6.70	ground
43.64	-0.5824	0.3210	-1.0817	20.27	-5.94	-39.65	68.94	-0.18	ground
43.66	-0.1143	0.0997	-1.4633	20.34	-4.16	-41.07	69.03	4.94	ground
43.68	0.3029	-0.3550	-2.0177	19.33	-5.70	-39.74	69.06	-3.56	ground
43.70	-0.4354	-0.1462	-2.1082	21.59	-5.39	-41.52	69.11	-4.37	ground
43.72	0.0688	0.2658	-2.3757	20.81	-5.51	-40.09	69.14	-1.96	ground
43.74	0.0198	-0.3602	-2.5543	19.37	-4.31	-38.90	69.20	2.76	ground
43.76	0.5143	-0.0236	-2.1824	19.28	-4.46	-39.45	69.17	5.11	ground
43.78	-0.0690	-0.0027	-2.2751	19.77	-7.62	-41.23	69.18	1.34	ground
43.80	-0.0515	-0.1157	-2.0019	19.67	-4.75	-41.90	69.21	-3.86	ground
43.82	0.2565	0.8087	-1.8963	21.26	-6.74	-39.50	69.29	-0.07	ground
43.84	-0.3979	-0.1238	-1.4628	20.98	-5.34	-38.42	69.43	5.37	ground
43.86	-0.0663	0.1349	-0.7968	20.04	-5.11	-40.96	69.46	-0.93	ground
43.88	-0.1367	-0.2299	-0.2250	20.68	-5.35	-37.90	69.44	0.42	ground
43.90	-0.0417	0.1583	0.0349	20.82	-4.50	-40.01	69.39	0.72	ground
43.92	0.2545	0.2612	0.8346	20.06	-4.28	-41.96	69.35	-4.64	ground
43.94	0.1662	-0.1764	1.3681	20.40	-5.77	-41.56	69.32	2.99	ground
43.96	-0.2246	-0.0164	1.7685	20.59	-5.81	-39.23	69.19	2.56	ground
43.98	0.0410	-0.2686	2.0218	20.49	-5.04	-39.87	69.16	-5.98	ground
44.00	0.4471	-0.3433	2.2967	19.22	-6.54	-38.52	69.21	-3.99	ground
44.02	-0.2494	0.3110	2.4638	19.32	-5.48	-41.20	69.22	-2.91	ground
44.04	0.0436	-0.1662	2.4898	19.71	-3.65	-39.88	69.22	2.25	ground
44.06	-0.0579	-0.7241	2.4265	19.29	-6.51	-39.99	69.15	-2.25	ground
44.08	-0.0189	0.5296	2.2386	18.53	-5.34	-40.14	69.21	1.20	ground
44.10	-0.4892	-0.2406	1.6672	20.68	-5.59	-40.38	69.24	-0.55	ground
44.12	0.4232	-0.0739	1.1906	20.35	-2.99	-40.36	69.25	0.21	ground
44.14	-0.2323	0.4923	0.8083	18.66	-5.54	-39.83	69.15	1.49	ground
44.16	0.3078	-0.0425	0.2799	19.76	-5.48	-39.70	69.14	0.82	ground
44.18	-0.1864	-0.0490	-0.4407	19.82	-6.03	-39.75	69.17	-0.06	ground
44.20	-0.1877	-0.3685	-0.8018	20.18	-4.99	-38.79	69.18	0.98	ground
44.22	0.3639	-0.4905	-1.2712	18.92	-4.73	-41.20	69.20	0.65	ground
44.24	0.2982	-0.0499	-1.6500	18.65	-5.89	-41.81	69.24	-0.63	ground
44.26	0.0626	0.1088	-1.9087	20.52	-4.01	-38.98	69.26	-1.29	ground
44.28	0.2283	0.0917	-2.5263	18.47	-4.73	-40.94	69.30	5.64	ground
44.30	-0.0866	-0.1444	-2.4930	19.77	-4.15	-40.38	69.27	-1.33	ground
44.32	-0.0025	0.0061	-2.4650	19.67	-5.33	-40.61	69.22	4.10	ground
44.34	-0.1985	-0.5512	-2.3274	19.88	-4.76	-40.63	69.25	-2.06	ground
44.36	0.2712	0.1381	-2.1382	20.25	-5.21	-41.46	69.29	2.43	ground
44.38	-0.2080	0.0484	-1.8879	21.60	-3.54	-40.57	69.33	5.35	ground
44.40	0.4455	0.5921	-1.1905	18.40	-4.88	-39.35	69.35	-1.01	ground
44.42	-0.0948	0.0022	-0.7976	20.88	-4.99	-40.00	69.34	-2.00	ground
44.44	0.0062	-0.2828	-0.1127	17.49	-5.46	-39.50	69.36	-1.29	ground
44.46	0.2276	-0.0152	0.3185	21.39	-5.52	-40.50	69.39	-0.06	ground
44.48	0.0072	-0.0983	0.8135	17.96	-4.76	-39.10	69.42	0.97	ground
44.50	-0.0894	0.1304	1.5046	22.44	-4.18	-40.51	69.56	-0.12	ground
44.52	-0.0090	0.0081	1.9083	19.61	-5.68	-42.11	69.52	-1.26	ground
44.54	0.2681	-0.3780	2.2926	21.29	-4.87	-39.68	69.69	5.86	ground
44.56	-0.1989	-0.4907	2.7413	21.08	-4.82	-39.23	69.64	-0.60	ground
44.58	-0.0379	0.0789	2.5398	19.56	-4.64	-40.56	69.67	-1.86	ground
44.60	0.0031	0.4149	2.5285	19.64	-6.71	-38.80	69.62	2.49	ground
44.62	0.2594	0.0238	2.1265	19.16	-5.92	-40.85	69.64	2.54	ground
44.64	-0.0300	0.2440	1.8109	20.79	-6.37	-39.33	69.70	4.24	ground
44.66	0.5425	0.3038	1.8551	19.58	-4.97	-38.26	69.71	5.78	ground
44.68	-0.0470	0.0800	1.0104	19.18	-5.90	-39.96	69.77	1.04	ground
44.70	-0.0713	-0.2443	0.4651	20.54	-5.50	-40.23	69.76	-0.86	ground
44.72	-0.0513	0.0586	0.0570	19.10	-6.19	-40.11	69.67	-5.71	ground
44.74	-0.3950	0.3621	-0.5128	19.67	-5.40	-38.37	69.71	-2.81	ground
44.76	-0.3110	0.1590	-1.1713	20.11	-6.12	-39.60	69.72	0.63	ground
44.78	-0.1592	0.2245	-1.5656	19.36	-4.24	-37.86	69.71	-3.54	ground
44.80	0.3407	-0.1388	-1.7419	19.51	-4.52	-39.72	69.69	-4.76	ground
44.82	-0.0099	-0.0607	-2.3555	21.53	-4.85	-40.65	69.72	0.20	ground
44.84	-0.1454	-0.0356	-2.6381	19.80	-5.30	-40.58	69.69	2.33	ground
44.86	0.3680	-0.0154	-2.3584	19.64	-7.04	-39.94	69.72	-0.74	ground
44.88	0.4654	0.3504	-2.3693	19.82	-5.46	-42.04	69.79	2.69	ground
44.90	0.3766	-0.7042	-2.3551	20.45	-5.76	-40.47	69.90	1.85	ground
44.92	-0.2559	0.0092	-2.2030	18.97	-4.75	-40.45	69.98	3.45	ground
44.94	-0.1486	-0.0238	-1.6809	20.43	-4.38	-39.76	70.00	6.52	ground
44.96	0.5441	-0.4115	-1.1010	20.26	-4.68	-38.06	70.02	7.84	ground
44.98	0.0723	0.2015	-0.3858	18.21	-3.74	-39.95	70.01	2.20	ground
45.00	-0.0803	-0.2174	-0.1555	21.79	-5.57	-41.92	70.00	-1.38	ground
45.02	0.2155	-0.1071	0.5480	21.46	-5.61	-40.91	70.05	0.19	ground
45.04	0.3022	0.5546	1.1941	19.20	-3.96	-39.74	70.05	4.72	ground
45.06	-0.1714	0.3030	1.2120	18.88	-4.83	-39.91	70.07	-2.68	ground
45.08	0.0658	0.1723	2.1208	20.23	-5.25	-38.38	70.04	4.34	ground
45.10	0.2780	0.1142	2.0847	18.57	-3.15	-39.04	70.11	-0.51	ground
45.12	-0.3481	-0.0494	2.4930	21.36	-4.42	-39.07	70.11	0.68	ground
45.14	0.0037	0.5998	2.5368	19.53	-5.19	-40.22	70.17	-2.42	ground
45.16	-0.3343	0.2407	2.5918	21.62	-5.69	-38.90	70.15	-3.97	ground
45.18	-0.2951	-0.2249	2.3172	19.18	-3.67	-40.90	70.12	-0.84	ground
45.20	-0.1689	-0.4200	1.5697	19.89	-4.79	-39.03	70.19	3.91	ground
45.22	0.1431	0.1701	1.4021	21.27	-4.98	-40.28	70.17	-2.11	ground
45.24	-0.0966	-0.0168	1.0567	19.68	-4.32	-41.45	70.10	4.84	ground
45.26	-0.1945	-0.4287	0.4700	20.27	-4.12	-39.41	70.06	-1.72	ground
45.28	0.0155	0.1286	0.0088	21.09	-4.45	-38.60	70.11	-3.20	ground
45.30	-0.3441	-0.0807	-0.5033	19.44	-4.12	-40.41	70.16	0.76	ground
45.32	0.1286	0.1592	-1.0577	18.74	-4.55	-38.44	70.13	2.04	ground
45.34	0.3394	0.1325	-1.6498	18.54	-4.45	-41.66	70.11	0.56	ground
45.36	-0.0238	-0.1825	-2.2809	20.58	-5.73	-41.20	70.15	0.45	ground
45.38	-0.0608	0.1899	-2.3564	20.39	-3.19	-40.15	70.23	4.81	ground
45.40	0.1120	-0.1494	-2.3933	21.06	-6.23	-40.37	70.24	0.28	ground
45.42	-0.6085	-0.1299	-2.6618	19.73	-4.69	-40.67	70.27	-1.41	ground
45.44	0.1610	-0.1597	-2.3188	18.57	-6.34	-39.87	70.33	-3.40	ground
45.46	0.9306	0.3393	-2.0695	17.65	-5.10	-40.53	70.44	3.82	ground
45.48	-0.0368	-0.0842	-1.8666	22.87	-5.57	-40.36	70.39	-1.28	ground
45.50	-0.0357	0.4117	-1.9290	20.53	-4.86	-39.72	70.37	-0.98	ground
45.52	0.2231	0.5350	-1.1701	20.14	-4.66	-40.67	70.36	3.16	ground
45.54	0.4936	-0.2216	-0.1546	20.28	-5.96	-40.11	70.41	6.16	ground
45.56	0.2925	-0.8763	0.0436	18.57	-5.03	-40.65	70.40	0.75	ground
45.58	-0.6467	0.3134	0.3848	19.21	-3.61	-41.21	70.43	-0.41	ground
45.60	0.1690	-0.1026	1.3897	21.74	-6.31	-39.24	70.44	-0.02	ground
45.62	0.7716	-0.2599	1.6670	20.66	-5.85	-38.29	70.45	-1.37	ground
45.64	0.1867	-0.1766	2.2066	19.24	-4.14	-38.94	70.47	-1.07	ground
45.66	-0.3464	-0.1244	2.3542	18.77	-4.92	-39.67	70.53	-1.05	ground
45.68	0.0845	0.3892	2.5355	19.48	-4.85	-40.64	70.49	2.73	ground
45.70	-0.3842	0.0480	2.5495	19.68	-3.98	-40.29	70.49	-0.26	ground
45.72	0.3698	0.3851	2.5009	22.05	-5.79	-38.94	70.44	4.08	ground
45.74	-0.2868	0.1483	2.5171	19.81	-5.52	-42.28	70.46	-0.35	ground
45.76	0.0223	-0.0928	1.9894	18.81	-5.64	-40.36	70.46	-1.10	ground
45.78	-0.2573	-0.1171	1.1811	19.94	-5.35	-39.27	70.53	3.83	ground
45.80	-0.1639	0.1685	0.9873	20.26	-3.66	-41.14	70.54	0.06	ground
45.82	0.4458	0.2461	0.5468	18.72	-6.70	-39.58	70.52	-0.38	ground
45.84	0.0310	0.2990	-0.0079	20.40	-6.19	-39.62	70.52	0.10	ground
45.86	-0.1678	-0.0785	-0.8066	21.21	-6.37	-41.45	70.62	4.40	ground
45.88	-0.3436	0.0526	-1.0843	20.14	-3.60	-39.91	70.55	0.92	ground
45.90	-0.5615	0.1752	-1.5722	19.20	-5.61	-40.62	70.53	3.75	ground
45.92	-0.3754	-0.1152	-1.6906	19.47	-5.33	-39.58	70.54	-0.70	ground
45.94	0.0336	-0.3405	-2.4483	18.34	-6.61	-39.33	70.51	3.27	ground
45.96	0.2941	-0.2419	-2.5523	19.87	-5.26	-39.60	70.55	0.71	ground
45.98	-0.1681	-0.0723	-2.5363	20.31	-4.13	-39.93	70.56	2.65	ground
46.00	0.4712	0.1987	-2.4512	19.10	-4.75	-39.71	70.58	2.90	ground
46.02	-0.2153	0.3777	-2.2773	21.94	-5.11	-41.18	70.59	-2.82	ground
46.04	-0.0714	-0.4068	-2.2152	20.79	-6.56	-40.03	70.60	0.22	ground
46.06	-0.3239	-0.1792	-1.4312	18.21	-5.33	-40.80	70.54	2.87	ground
46.08	0.2972	-0.1074	-0.8062	18.23	-4.85	-38.97	70.56	3.35	ground
46.10	0.6293	0.2384	-0.3873	19.02	-5.99	-39.32	70.48	3.76	ground
46.12	-0.5285	-0.1584	0.5412	21.57	-4.35	-39.32	70.46	0.31	ground
46.14	-0.1038	-0.1289	0.8044	20.89	-4.11	-38.29	70.49	4.62	ground
46.16	0.3794	-0.4236	1.5066	21.62	-5.53	-40.33	70.56	-1.97	ground
46.18	-0.4341	0.1450	1.7958	20.01	-4.27	-40.55	70.69	-4.48	ground
46.20	0.1700	-0.0484	2.2348	19.79	-5.11	-40.35	70.68	-0.83	ground
46.22	0.3664	-0.1962	2.3994	18.75	-3.85	-41.60	70.64	3.59	ground
46.24	0.0235	-0.0779	2.6893	20.35	-2.97	-41.52	70.68	-3.26	ground
46.26	0.1651	0.3381	2.4924	19.80	-6.09	-39.38	70.78	-4.41	ground
46.28	0.5283	-0.3015	2.4319	19.77	-4.23	-41.40	70.87	-5.16	ground
46.30	0.5845	-0.2525	2.1658	21.62	-3.70	-41.07	70.83	2.21	ground
46.32	-0.0186	0.3757	1.7134	19.87	-5.97	-40.10	70.83	-4.34	ground
46.34	-0.1597	0.0227	1.3737	21.33	-5.58	-40.41	70.88	1.65	ground
46.36	-0.2760	0.2009	1.1375	18.41	-5.59	-39.11	70.94	-0.98	ground
46.38	0.2931	0.1205	0.2103	22.69	-5.13	-39.94	70.98	-2.31	ground
46.40	-0.4115	-0.0106	-0.2504	19.63	-5.36	-40.80	70.96	-3.00	ground
46.42	-0.0758	-0.1045	-0.6729	20.71	-5.20	-39.03	71.00	0.62	ground
46.44	0.0308	0.2495	-1.1949	20.87	-4.16	-39.27	71.06	-2.26	ground
46.46	-0.1509	0.3487	-1.7990	19.50	-6.90	-41.41	71.02	-0.01	ground
46.48	0.0839	0.3253	-2.5013	20.82	-5.97	-39.75	71.10	1.20	ground
46.50	0.7694	-0.3556	-2.3001	20.87	-4.33	-40.72	71.16	1.84	ground
46.52	-0.0365	0.3915	-2.8233	19.29	-4.45	-40.74	71.13	2.80	ground
46.54	-0.1306	-0.1074	-2.2557	19.30	-6.06	-38.13	71.18	0.49	ground
46.56	0.3046	-0.2265	-2.3104	20.05	-4.44	-39.88	71.23	-3.15	ground
46.58	0.0719	-0.0508	-1.9265	19.88	-3.67	-40.22	71.29	1.40	ground
46.60	0.4318	0.2493	-1.8467	21.39	-5.05	-39.92	71.38	1.97	ground
46.62	0.0494	0.1621	-1.4919	20.70	-6.01	-39.13	71.38	-0.54	ground
46.64	-0.0745	-0.0766	-0.7035	19.93	-4.13	-40.70	71.41	-0.86	ground
46.66	-0.5351	0.2513	-0.1934	20.61	-3.28	-40.53	71.29	7.43	ground
46.68	-0.4859	0.0420	0.3018	17.95	-5.89	-39.34	71.35	-3.88	ground
46.70	-0.5507	-0.1719	0.9330	19.38	-4.96	-41.52	71.41	1.48	ground
46.72	0.1138	-0.2124	1.8333	20.29	-3.91	-39.01	71.49	3.14	ground
46.74	-0.4087	0.1231	1.9690	21.12	-4.88	-41.61	71.45	-1.02	ground
46.76	0.3767	-0.0248	2.3329	20.20	-6.75	-40.25	71.51	-0.51	ground
46.78	0.0091	-0.4127	2.5229	21.46	-4.56	-41.60	71.57	-1.20	ground
46.80	-0.0733	0.2541	2.7170	20.87	-5.98	-41.06	71.55	0.00	ground
46.82	-0.2532	-0.1441	2.4382	19.51	-6.27	-38.70	71.61	2.70	ground
46.84	0.1867	0.4776	2.0045	19.86	-6.73	-38.96	71.65	-0.59	ground
46.86	-0.2413	-0.4209	2.0126	20.41	-3.81	-38.85	71.57	9.33	ground
46.88	-0.2956	-0.0542	1.7868	19.55	-5.83	-41.45	71.61	-1.36	ground
46.90	0.3565	-0.2100	1.0589	21.53	-4.67	-41.05	71.58	4.13	ground
46.92	0.1064	-0.2926	0.6559	18.89	-4.42	-39.66	71.51	1.63	ground
46.94	-0.0705	-0.1460	0.0218	20.32	-4.84	-39.28	71.53	0.33	ground
46.96	0.1924	0.5312	-0.2123	20.74	-4.70	-40.80	71.54	4.41	ground
46.98	0.0027	0.0430	-0.8660	19.69	-4.62	-40.58	71.62	-4.80	ground
47.00	0.1149	-0.2375	-1.3717	19.46	-4.86	-41.13	71.64	1.28	ground
47.02	-0.2451	-0.5486	-1.7924	19.92	-5.76	-38.34	71.69	-2.15	ground
47.04	0.6211	-0.5164	-2.2113	20.81	-5.85	-40.47	71.72	-1.31	ground
47.06	-0.1739	-0.1609	-2.3838	19.50	-5.10	-39.97	71.78	-1.45	ground
47.08	0.4668	-0.1901	-2.6760	18.93	-5.13	-39.92	71.75	-2.89	ground
47.10	-0.0567	-0.0672	-2.7837	21.15	-4.57	-38.89	71.77	-4.96	ground
47.12	0.2421	-0.6817	-2.2656	20.40	-3.90	-40.95	71.77	1.17	ground
47.14	0.2203	-0.0275	-1.9553	21.01	-4.66	-38.83	71.81	-0.20	ground
47.16	0.3441	0.3083	-1.4363	20.76	-5.81	-41.28	71.83	-0.90	ground
47.18	-0.2522	0.4869	-0.9132	22.18	-7.18	-38.83	71.81	2.28	ground
47.20	0.3227	-0.5683	-0.3862	21.11	-5.77	-41.72	71.81	1.36	ground
47.22	0.5539	-0.2404	-0.2125	19.28	-6.34	-40.10	71.90	-0.80	ground
47.24	-0.0776	-0.2563	0.4464	20.47	-5.73	-38.37	71.82	9.15	ground
47.26	0.0104	0.0437	1.1080	19.44	-4.76	-39.30	71.87	3.05	ground
47.28	-0.1570	-0.3659	1.8996	19.55	-4.92	-39.58	71.94	7.33	ground
47.30	-0.1039	0.5047	2.1483	18.59	-3.14	-41.05	71.98	-1.24	ground
47.32	0.5134	0.0131	2.4025	19.71	-4.52	-40.73	72.09	0.75	ground
47.34	-0.3013	-0.0369	2.3709	20.55	-3.09	-38.66	72.14	-3.71	ground
47.36	-0.2826	0.4778	2.3673	19.93	-4.28	-39.53	72.17	-0.99	ground
47.38	0.4833	-0.0048	2.5615	18.90	-3.91	-39.11	72.16	-1.75	ground
47.40	0.1874	0.1201	2.0970	18.48	-5.36	-39.93	72.19	8.99	ground
47.42	0.6361	-0.2252	1.9300	22.11	-6.07	-40.28	72.23	-2.08	ground
47.44	-0.1351	-0.4112	1.5520	20.33	-5.45	-39.23	72.24	-0.70	ground
47.46	0.0379	-0.1831	1.3317	19.18	-5.01	-39.74	72.21	-4.36	ground
47.48	-0.1982	0.6561	0.5075	20.46	-5.63	-40.17	72.16	1.60	ground
47.50	0.0430	0.1899	-0.3659	22.19	-6.00	-41.41	72.18	-2.70	ground
47.52	-0.5322	0.0824	-0.4850	20.62	-4.58	-39.05	72.12	2.76	ground
47.54	0.2055	-0.2929	-1.1976	17.21	-6.01	-39.56	72.10	-5.36	ground
47.56	0.0970	0.2734	-1.5628	22.65	-6.53	-40.61	71.99	-0.36	ground
47.58	-0.0173	-0.4073	-1.9787	18.15	-6.12	-38.82	72.04	-5.54	ground
47.60	-0.1171	-0.4701	-2.3031	19.79	-5.23	-39.76	72.11	-1.47	ground
47.62	-0.2684	-0.1677	-2.3246	18.87	-5.99	-39.74	72.12	-0.86	ground
47.64	0.2183	0.5863	-2.7297	19.26	-5.23	-39.12	72.23	-1.80	ground
47.66	-0.3513	0.5694	-2.5066	20.28	-4.40	-39.33	72.30	-1.50	ground
47.68	0.1536	-0.1354	-2.1320	17.93	-4.43	-39.71	72.34	2.91	ground
47.70	0.6223	-0.2023	-2.0184	19.91	-5.66	-40.19	72.34	6.52	ground
47.72	0.4457	-0.4921	-1.7611	21.15	-6.30	-38.02	72.33	1.02	ground
47.74	-0.4515	0.0234	-0.9357	19.16	-5.58	-40.73	72.37	-2.58	ground
47.76	-0.1610	0.0486	-0.3308	18.61	-4.34	-39.25	72.37	0.19	ground
47.78	0.1264	0.2369	0.0561	19.86	-4.11	-40.08	72.41	-1.06	ground
47.80	-0.0211	0.2732	0.3276	19.66	-4.65	-39.55	72.45	2.67	ground
47.82	-0.4198	-0.0592	1.2548	19.40	-3.80	-38.77	72.45	0.86	ground
47.84	0.1156	0.1668	1.3687	18.81	-3.27	-40.31	72.51	-4.73	ground
47.86	-0.0030	-0.2102	2.0502	20.52	-5.48	-39.40	72.51	3.29	ground
47.88	0.5743	0.1611	2.1550	20.60	-3.51	-39.73	72.52	2.90	ground
47.90	-0.0760	-0.1522	2.2817	18.93	-5.26	-40.64	72.48	4.49	ground
47.92	0.3504	0.1378	2.4319	19.07	-3.98	-38.74	72.48	-1.55	ground
47.94	-0.3801	0.1136	2.3860	20.14	-4.29	-39.29	72.60	0.90	ground
47.96	-0.3084	0.0206	2.1091	19.04	-6.98	-40.43	72.56	-3.55	ground
47.98	0.2165	0.2384	1.9739	20.18	-5.97	-38.90	72.59	-0.15	ground
48.00	0.3251	-0.4711	1.4026	21.47	-6.22	-40.83	72.58	1.19	ground
48.02	-0.2872	-0.3195	1.1255	19.94	-6.78	-40.03	72.48	-1.91	ground
48.04	0.0072	-0.0810	0.4797	18.79	-4.12	-40.43	72.52	1.03	ground
48.06	-0.4145	-0.4330	-0.2302	20.39	-2.93	-39.25	72.50	0.50	ground
48.08	-0.0544	-0.1221	-0.8123	19.82	-5.26	-40.48	72.52	-1.35	ground
48.10	0.2511	-0.1124	-1.4515	19.85	-4.15	-39.24	72.58	4.19	ground
48.12	-0.1305	0.3929	-1.6214	20.48	-3.52	-39.41	72.60	-0.70	ground
48.14	-0.0747	0.0428	-2.0940	20.69	-4.79	-40.38	72.63	0.40	ground
48.16	-0.3389	0.3088	-2.6685	20.04	-5.03	-38.17	72.60	-4.40	ground
48.18	-0.1945	0.0905	-2.5471	19.94	-5.25	-40.75	72.64	1.56	ground
48.20	0.5274	-0.1607	-2.6302	22.06	-4.46	-41.41	72.64	-1.43	ground
48.22	0.0219	0.0401	-2.1600	21.20	-4.13	-39.14	72.55	2.87	ground
48.24	-0.3007	0.2188	-2.4309	20.83	-4.54	-42.15	72.60	-3.93	ground
48.26	-0.0944	0.3580	-2.0600	20.13	-4.57	-38.51	72.67	1.29	ground
48.28	-0.4792	-0.0397	-1.2517	18.99	-5.05	-39.90	72.75	-6.55	ground
48.30	-0.3042	-0.4943	-0.7168	21.13	-6.59	-41.43	72.87	1.85	ground
48.32	0.4081	-0.5153	-0.4873	20.14	-4.10	-40.95	72.92	-0.52	ground
48.34	-0.0427	-0.0979	0.0935	19.42	-6.28	-41.63	72.95	1.20	ground
48.36	0.5672	-0.7014	0.8350	19.76	-4.38	-39.62	73.02	-1.80	ground
48.38	-0.0286	0.5385	0.9100	19.03	-4.24	-41.33	72.98	-2.85	ground
48.40	-0.0108	0.1791	1.4322	21.06	-6.14	-39.50	72.91	-1.30	ground
48.42	0.1923	-0.1907	2.0344	20.68	-5.61	-40.30	72.89	0.58	ground
48.44	-0.8018	-0.3329	2.5683	20.18	-2.88	-40.48	72.97	1.73	ground
48.46	0.0615	0.3084	2.4108	19.96	-5.08	-39.49	72.94	0.91	ground
48.48	-0.0147	-0.3341	2.5055	19.32	-6.22	-39.38	72.98	-2.81	ground
48.50	0.4458	-0.3055	2.5477	17.87	-4.20	-38.85	73.02	5.51	ground
48.52	0.2894	-0.2298	2.4598	18.59	-5.77	-40.63	73.04	1.00	ground
48.54	-0.3401	0.0342	1.7142	19.26	-6.92	-40.03	72.98	-1.87	ground
48.56	0.3726	0.1862	1.3635	19.11	-4.48	-40.64	73.01	1.27	ground
48.58	-0.0787	0.3578	1.1349	20.29	-5.92	-39.84	73.00	0.77	ground
48.60	-0.2713	0.3135	0.0850	20.81	-4.68	-40.78	73.09	-0.53	ground
48.62	0.0591	0.0002	-0.0968	19.87	-5.81	-40.42	73.16	-0.88	ground
48.64	-0.0608	0.3062	-0.9551	21.41	-4.29	-40.42	73.15	2.95	ground
48.66	0.4615	-0.2013	-1.2976	19.22	-4.82	-39.71	73.25	5.18	ground
48.68	0.1022	-0.5463	-1.7930	19.86	-7.59	-40.00	73.27	-6.11	ground
48.70	0.0617	-0.2013	-2.2545	19.95	-4.62	-39.49	73.20	3.69	ground
48.72	0.2702	-0.2419	-2.5049	21.09	-5.29	-40.11	73.21	0.06	ground
48.74	0.3279	-0.1896	-2.4426	20.11	-3.58	-40.58	73.30	0.71	ground
48.76	0.2351	-0.2878	-2.3347	20.13	-4.60	-39.81	73.27	4.05	ground
48.78	0.4258	-0.1383	-2.3769	18.35	-4.24	-40.92	73.27	-7.96	ground
48.80	0.1826	0.1860	-2.1003	19.10	-5.71	-39.43	73.21	2.44	ground
48.82	0.0503	0.5146	-1.6709	21.10	-5.79	-40.29	73.16	3.85	ground
48.84	0.3718	-0.5176	-1.4587	17.92	-5.03	-39.80	73.13	-2.07	ground
48.86	-0.0273	-0.3863	-0.6914	21.34	-5.36	-39.78	73.08	-4.18	ground
48.88	0.0100	-0.2374	-0.1280	20.50	-3.66	-38.40	73.06	4.92	ground
48.90	0.5165	0.2297	0.7039	19.25	-5.15	-39.62	73.15	-5.27	ground
48.92	0.4866	-0.0615	0.8052	19.17	-6.22	-39.93	73.16	1.26	ground
48.94	-0.0025	-0.2172	1.2973	21.90	-5.83	-40.69	73.21	3.07	ground
48.96	-0.1361	0.2150	1.9161	21.41	-4.03	-39.20	73.28	1.19	ground
48.98	0.4390	0.2869	2.2667	19.88	-5.17	-40.27	73.23	1.69	ground
49.00	0.2401	-0.0056	2.2974	20.13	-5.22	-41.53	73.20	-0.80	ground
49.02	0.0947	-0.2449	2.4299	19.35	-3.94	-40.20	73.25	1.39	ground
49.04	-0.0966	0.0811	2.5573	20.13	-5.91	-39.81	73.22	-2.13	ground
49.06	0.0995	-0.0700	2.2117	19.33	-7.24	-40.82	73.27	-1.74	ground
49.08	-0.0065	-0.0723	2.0149	19.92	-5.85	-40.12	73.36	0.11	ground
49.10	-0.1993	-0.1537	1.7248	21.81	-4.76	-40.07	73.30	-4.62	ground
49.12	0.0387	0.2775	1.4084	19.90	-5.25	-40.06	73.29	1.73	ground
